Namespace(algo='dqn', batch_size=64, checkpoint_freq=20000, discount=0.996, ent_coef=0.01, env='CartPole-v1', eps_decay=4000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.001, niter=10000, nproc=2, parallel_env=0, print_freq=200, replay_size=20000, save_dir='cartpole_dqn/', target_update=1000, train_freq=1, train_start=100, value_coef=0.5)
observation space: Box(4,)
action space: Discrete(2)
running on device cpu
obses on reset: 2 x (4,) float32
iter    200 |loss   0.02 |n_ep    16 |ep_len   25.8 |ep_rew  25.84 |raw_ep_rew  25.84 |env_step    400 |time 00:00 rem 00:11
iter   7000 |loss   0.03 |n_ep   197 |ep_len  269.8 |ep_rew 269.79 |raw_ep_rew 269.79 |env_step  14000 |time 00:15 rem 00:06
iter   7200 |loss   0.00 |n_ep   198 |ep_len  275.7 |ep_rew 275.71 |raw_ep_rew 275.71 |env_step  14400 |time 00:15 rem 00:06
iter   7400 |loss   0.00 |n_ep   200 |ep_len  269.0 |ep_rew 268.99 |raw_ep_rew 268.99 |env_step  14800 |time 00:16 rem 00:05
iter   7600 |loss   0.01 |n_ep   202 |ep_len  256.6 |ep_rew 256.57 |raw_ep_rew 256.57 |env_step  15200 |time 00:16 rem 00:05
iter   7800 |loss   0.00 |n_ep   204 |ep_len  248.1 |ep_rew 248.13 |raw_ep_rew 248.13 |env_step  15600 |time 00:17 rem 00:04
iter   8000 |loss   0.08 |n_ep   206 |ep_len  248.2 |ep_rew 248.25 |raw_ep_rew 248.25 |env_step  16000 |time 00:17 rem 00:04
iter   8200 |loss   0.03 |n_ep   207 |ep_len  243.7 |ep_rew 243.72 |raw_ep_rew 243.72 |env_step  16400 |time 00:18 rem 00:03
iter   8400 |loss   0.01 |n_ep   209 |ep_len  242.8 |ep_rew 242.84 |raw_ep_rew 242.84 |env_step  16800 |time 00:18 rem 00:03
iter   8600 |loss   0.00 |n_ep   211 |ep_len  237.1 |ep_rew 237.11 |raw_ep_rew 237.11 |env_step  17200 |time 00:19 rem 00:03
iter   8800 |loss   0.01 |n_ep   213 |ep_len  239.7 |ep_rew 239.72 |raw_ep_rew 239.72 |env_step  17600 |time 00:19 rem 00:02
iter   9000 |loss   0.01 |n_ep   215 |ep_len  238.3 |ep_rew 238.27 |raw_ep_rew 238.27 |env_step  18000 |time 00:20 rem 00:02
iter   9200 |loss   0.01 |n_ep   216 |ep_len  236.7 |ep_rew 236.74 |raw_ep_rew 236.74 |env_step  18400 |time 00:20 rem 00:01
iter   9400 |loss   0.01 |n_ep   218 |ep_len  236.9 |ep_rew 236.86 |raw_ep_rew 236.86 |env_step  18800 |time 00:21 rem 00:01
iter   9600 |loss   0.00 |n_ep   220 |ep_len  229.8 |ep_rew 229.82 |raw_ep_rew 229.82 |env_step  19200 |time 00:21 rem 00:00
iter   9800 |loss   0.05 |n_ep   222 |ep_len  223.6 |ep_rew 223.59 |raw_ep_rew 223.59 |env_step  19600 |time 00:22 rem 00:00
save checkpoint to cartpole_dqn/9999.pth
