Namespace(algo='dqn', batch_size=32, checkpoint_freq=500000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.0001, niter=2000000, nproc=2, parallel_env=1, print_freq=500, replay_size=1000000, save_dir='breakout_dqn/', target_update=2500, train_freq=2, train_start=5000, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
obses on reset: 2 x (4, 84, 84) uint8
iter  51000 |loss   0.00 |n_ep  3136 |ep_len   41.9 |ep_rew   0.06 |raw_ep_rew   1.06 |env_step 102000 |time 18:43 rem 715:20
iter  51500 |loss   0.00 |n_ep  3166 |ep_len   28.7 |ep_rew  -0.29 |raw_ep_rew   1.32 |env_step 103000 |time 18:54 rem 715:25
iter  52000 |loss   0.00 |n_ep  3190 |ep_len   38.9 |ep_rew   0.03 |raw_ep_rew   1.56 |env_step 104000 |time 19:05 rem 715:27
iter  52500 |loss   0.00 |n_ep  3213 |ep_len   47.5 |ep_rew   0.24 |raw_ep_rew   2.09 |env_step 105000 |time 19:17 rem 715:32
iter  53000 |loss   0.00 |n_ep  3242 |ep_len   34.6 |ep_rew  -0.06 |raw_ep_rew   1.96 |env_step 106000 |time 19:28 rem 715:35
iter  53500 |loss   0.00 |n_ep  3275 |ep_len   26.1 |ep_rew  -0.34 |raw_ep_rew   1.50 |env_step 107000 |time 19:40 rem 715:38
iter  54000 |loss   0.00 |n_ep  3298 |ep_len   38.5 |ep_rew  -0.01 |raw_ep_rew   1.56 |env_step 108000 |time 19:51 rem 715:41
iter  54500 |loss   0.00 |n_ep  3333 |ep_len   26.7 |ep_rew  -0.29 |raw_ep_rew   1.28 |env_step 109000 |time 20:03 rem 715:45
iter  55000 |loss   0.00 |n_ep  3359 |ep_len   43.2 |ep_rew   0.09 |raw_ep_rew   1.38 |env_step 110000 |time 20:14 rem 715:48
iter  55500 |loss   0.00 |n_ep  3386 |ep_len   38.6 |ep_rew   0.07 |raw_ep_rew   1.65 |env_step 111000 |time 20:25 rem 715:50
iter  56000 |loss   0.00 |n_ep  3413 |ep_len   42.4 |ep_rew   0.14 |raw_ep_rew   1.64 |env_step 112000 |time 20:37 rem 715:54
iter  56500 |loss   0.00 |n_ep  3437 |ep_len   37.6 |ep_rew  -0.00 |raw_ep_rew   1.97 |env_step 113000 |time 20:48 rem 715:56
iter  57000 |loss   0.00 |n_ep  3465 |ep_len   31.8 |ep_rew  -0.16 |raw_ep_rew   2.03 |env_step 114000 |time 21:00 rem 715:57
iter  57500 |loss   0.00 |n_ep  3496 |ep_len   36.5 |ep_rew   0.04 |raw_ep_rew   1.72 |env_step 115000 |time 21:11 rem 716:00
iter  58000 |loss   0.00 |n_ep  3520 |ep_len   32.8 |ep_rew  -0.15 |raw_ep_rew   1.81 |env_step 116000 |time 21:23 rem 715:59
iter  58500 |loss   0.00 |n_ep  3547 |ep_len   45.4 |ep_rew   0.22 |raw_ep_rew   2.00 |env_step 117000 |time 21:34 rem 716:03
iter  59000 |loss   0.00 |n_ep  3581 |ep_len   32.8 |ep_rew  -0.20 |raw_ep_rew   1.35 |env_step 118000 |time 21:45 rem 716:04
iter  59500 |loss   0.01 |n_ep  3607 |ep_len   37.5 |ep_rew  -0.07 |raw_ep_rew   1.34 |env_step 119000 |time 21:57 rem 716:03
iter  60000 |loss   0.00 |n_ep  3629 |ep_len   45.0 |ep_rew   0.20 |raw_ep_rew   2.12 |env_step 120000 |time 22:08 rem 716:04
iter  60500 |loss   0.00 |n_ep  3664 |ep_len   26.2 |ep_rew  -0.30 |raw_ep_rew   1.60 |env_step 121000 |time 22:20 rem 716:06
iter  61000 |loss   0.00 |n_ep  3691 |ep_len   33.9 |ep_rew  -0.13 |raw_ep_rew   1.71 |env_step 122000 |time 22:31 rem 716:07
iter  61500 |loss   0.00 |n_ep  3723 |ep_len   26.7 |ep_rew  -0.32 |raw_ep_rew   1.28 |env_step 123000 |time 22:43 rem 716:11
iter  62000 |loss   0.00 |n_ep  3750 |ep_len   29.9 |ep_rew  -0.20 |raw_ep_rew   1.38 |env_step 124000 |time 22:54 rem 716:10
iter  62500 |loss   0.00 |n_ep  3777 |ep_len   40.4 |ep_rew   0.00 |raw_ep_rew   1.43 |env_step 125000 |time 23:06 rem 716:09
iter  63000 |loss   0.00 |n_ep  3807 |ep_len   30.5 |ep_rew  -0.21 |raw_ep_rew   1.33 |env_step 126000 |time 23:17 rem 716:10
iter  63500 |loss   0.00 |n_ep  3831 |ep_len   34.1 |ep_rew  -0.14 |raw_ep_rew   1.79 |env_step 127000 |time 23:29 rem 716:09
iter  64000 |loss   0.00 |n_ep  3861 |ep_len   39.7 |ep_rew   0.09 |raw_ep_rew   1.82 |env_step 128000 |time 23:40 rem 716:09
iter  64500 |loss   0.00 |n_ep  3897 |ep_len   26.7 |ep_rew  -0.34 |raw_ep_rew   1.25 |env_step 129000 |time 23:51 rem 716:10
iter  65000 |loss   0.00 |n_ep  3931 |ep_len   31.1 |ep_rew  -0.19 |raw_ep_rew   0.86 |env_step 130000 |time 24:03 rem 716:11
iter  65500 |loss   0.00 |n_ep  3960 |ep_len   38.6 |ep_rew   0.00 |raw_ep_rew   1.67 |env_step 131000 |time 24:14 rem 716:10
iter  66000 |loss   0.00 |n_ep  3990 |ep_len   30.8 |ep_rew  -0.20 |raw_ep_rew   1.64 |env_step 132000 |time 24:26 rem 716:09
iter  66500 |loss   0.00 |n_ep  4018 |ep_len   30.4 |ep_rew  -0.24 |raw_ep_rew   1.63 |env_step 133000 |time 24:37 rem 716:07
iter  67000 |loss   0.00 |n_ep  4053 |ep_len   31.1 |ep_rew  -0.20 |raw_ep_rew   1.16 |env_step 134000 |time 24:49 rem 716:09
iter  67500 |loss   0.00 |n_ep  4083 |ep_len   34.9 |ep_rew  -0.02 |raw_ep_rew   1.30 |env_step 135000 |time 25:00 rem 716:10
iter  68000 |loss   0.00 |n_ep  4110 |ep_len   37.3 |ep_rew  -0.04 |raw_ep_rew   1.52 |env_step 136000 |time 25:12 rem 716:08
iter  68500 |loss   0.00 |n_ep  4141 |ep_len   30.1 |ep_rew  -0.26 |raw_ep_rew   1.38 |env_step 137000 |time 25:23 rem 716:06
iter  69000 |loss   0.00 |n_ep  4170 |ep_len   32.1 |ep_rew  -0.16 |raw_ep_rew   1.52 |env_step 138000 |time 25:35 rem 716:05
iter  69500 |loss   0.00 |n_ep  4193 |ep_len   44.1 |ep_rew   0.23 |raw_ep_rew   1.70 |env_step 139000 |time 25:46 rem 716:04
iter  70000 |loss   0.00 |n_ep  4217 |ep_len   42.3 |ep_rew   0.05 |raw_ep_rew   2.13 |env_step 140000 |time 25:58 rem 716:00
iter  70500 |loss   0.01 |n_ep  4242 |ep_len   36.9 |ep_rew  -0.01 |raw_ep_rew   1.96 |env_step 141000 |time 26:09 rem 715:58
iter  71000 |loss   0.00 |n_ep  4269 |ep_len   43.8 |ep_rew   0.13 |raw_ep_rew   2.15 |env_step 142000 |time 26:21 rem 715:56
iter  71500 |loss   0.00 |n_ep  4297 |ep_len   40.0 |ep_rew   0.12 |raw_ep_rew   2.00 |env_step 143000 |time 26:32 rem 715:54
iter  72000 |loss   0.00 |n_ep  4324 |ep_len   34.8 |ep_rew  -0.08 |raw_ep_rew   2.19 |env_step 144000 |time 26:44 rem 715:51
iter  72500 |loss   0.00 |n_ep  4351 |ep_len   39.6 |ep_rew   0.11 |raw_ep_rew   1.90 |env_step 145000 |time 26:55 rem 715:50
iter  73000 |loss   0.00 |n_ep  4372 |ep_len   51.8 |ep_rew   0.41 |raw_ep_rew   2.55 |env_step 146000 |time 27:06 rem 715:47
iter  73500 |loss   0.00 |n_ep  4400 |ep_len   36.7 |ep_rew   0.01 |raw_ep_rew   2.42 |env_step 147000 |time 27:18 rem 715:46
iter  74000 |loss   0.00 |n_ep  4430 |ep_len   32.8 |ep_rew  -0.10 |raw_ep_rew   2.17 |env_step 148000 |time 27:29 rem 715:44
iter  74500 |loss   0.00 |n_ep  4454 |ep_len   43.2 |ep_rew   0.17 |raw_ep_rew   2.14 |env_step 149000 |time 27:41 rem 715:42
iter  75000 |loss   0.01 |n_ep  4476 |ep_len   47.6 |ep_rew   0.29 |raw_ep_rew   2.90 |env_step 150000 |time 27:52 rem 715:39
iter  75500 |loss   0.00 |n_ep  4500 |ep_len   41.1 |ep_rew   0.12 |raw_ep_rew   2.41 |env_step 151000 |time 28:04 rem 715:39
iter  76000 |loss   0.00 |n_ep  4523 |ep_len   45.8 |ep_rew   0.16 |raw_ep_rew   2.40 |env_step 152000 |time 28:16 rem 715:36
iter  76500 |loss   0.00 |n_ep  4544 |ep_len   38.6 |ep_rew  -0.02 |raw_ep_rew   2.83 |env_step 153000 |time 28:27 rem 715:34
iter  77000 |loss   0.00 |n_ep  4573 |ep_len   35.1 |ep_rew  -0.16 |raw_ep_rew   2.40 |env_step 154000 |time 28:39 rem 715:33
iter  77500 |loss   0.00 |n_ep  4597 |ep_len   38.6 |ep_rew   0.07 |raw_ep_rew   2.41 |env_step 155000 |time 28:50 rem 715:30
iter  78000 |loss   0.00 |n_ep  4619 |ep_len   37.0 |ep_rew   0.02 |raw_ep_rew   2.30 |env_step 156000 |time 29:02 rem 715:26
iter  78500 |loss   0.00 |n_ep  4644 |ep_len   39.8 |ep_rew   0.12 |raw_ep_rew   2.54 |env_step 157000 |time 29:13 rem 715:24
