0N,1N,2N,3N,4N,0c,1c,2c,3c,4c
4.5424706666666665,0.6410931849009851,0.7156284875049566,0.9083929073982748,1.1156578578493086,4.549538992715444,0.6486421084108526,0.7506211289999843,0.9419728192850577,1.115657857849309
4.5424706666666665,1.2903724507598011,1.9672403923798711,2.650841135132736,3.6532797325111095,4.557472963930547,1.3234621480418758,2.119748049281955,3.0273799199753313,3.653279732511109
4.5424706666666665,0.7999427437338249,0.8280825547067426,0.984949768240668,1.1940000000000002,4.566198666666667,0.8406141572571978,1.2070897968259071,1.2711919671860712,1.1940000000000002
4.5424706666666665,1.9177677499460621,3.3317221039403275,4.548257197249828,5.139266666666668,4.919928,2.835679428026432,4.651434502717087,4.971247271525595,5.139266666666662
4.5424706666666665,0.3834503115049846,0.17556300024433896,0.1417836480045701,0.1608383618076381,4.543119029074549,0.38461353395761744,0.17781528266962576,0.14444050603137726,0.1608383618076381
