Namespace(algo='a2c', batch_size=128, checkpoint_freq=250000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.0006, niter=1000000, nproc=8, parallel_env=1, print_freq=500, replay_size=1000000, save_dir='breakout_a2c/', target_update=2500, train_freq=16, train_start=0, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
obses on reset: 8 x (4, 84, 84) uint8
iter 198500 |loss   0.04 |n_ep 18869 |ep_len  202.3 |ep_rew   5.51 |raw_ep_rew  59.53 |env_step 1588000 |time 197:49 rem 798:46
iter 199000 |loss   0.03 |n_ep 18882 |ep_len  239.2 |ep_rew   6.41 |raw_ep_rew  62.86 |env_step 1592000 |time 198:19 rem 798:16
iter 199500 |loss  -0.10 |n_ep 18896 |ep_len  292.1 |ep_rew   8.05 |raw_ep_rew  61.59 |env_step 1596000 |time 198:48 rem 797:45
iter 200000 |loss  -0.02 |n_ep 18920 |ep_len  153.9 |ep_rew   3.84 |raw_ep_rew  56.52 |env_step 1600000 |time 199:18 rem 797:15
iter 200500 |loss   0.00 |n_ep 18938 |ep_len  244.1 |ep_rew   6.54 |raw_ep_rew  57.47 |env_step 1604000 |time 199:48 rem 796:44
iter 201000 |loss   0.02 |n_ep 18953 |ep_len  230.7 |ep_rew   6.20 |raw_ep_rew  56.41 |env_step 1608000 |time 200:18 rem 796:13
iter 201500 |loss   0.09 |n_ep 18971 |ep_len  235.0 |ep_rew   6.23 |raw_ep_rew  55.83 |env_step 1612000 |time 200:47 rem 795:42
iter 202000 |loss   0.03 |n_ep 18995 |ep_len  178.3 |ep_rew   4.50 |raw_ep_rew  51.42 |env_step 1616000 |time 201:17 rem 795:12
iter 202500 |loss  -0.05 |n_ep 19012 |ep_len  212.3 |ep_rew   5.41 |raw_ep_rew  49.26 |env_step 1620000 |time 201:47 rem 794:42
iter 203000 |loss  -0.06 |n_ep 19026 |ep_len  236.7 |ep_rew   6.36 |raw_ep_rew  55.10 |env_step 1624000 |time 202:17 rem 794:11
iter 203500 |loss   0.10 |n_ep 19042 |ep_len  298.6 |ep_rew   7.98 |raw_ep_rew  55.71 |env_step 1628000 |time 202:46 rem 793:40
iter 204000 |loss   0.02 |n_ep 19059 |ep_len  229.1 |ep_rew   5.94 |raw_ep_rew  52.35 |env_step 1632000 |time 203:16 rem 793:10
iter 204500 |loss   0.03 |n_ep 19079 |ep_len  196.4 |ep_rew   5.04 |raw_ep_rew  55.80 |env_step 1636000 |time 203:46 rem 792:39
iter 205000 |loss   0.04 |n_ep 19094 |ep_len  251.2 |ep_rew   6.79 |raw_ep_rew  54.21 |env_step 1640000 |time 204:15 rem 792:09
iter 205500 |loss  -0.02 |n_ep 19112 |ep_len  213.3 |ep_rew   6.05 |raw_ep_rew  55.64 |env_step 1644000 |time 204:45 rem 791:38
iter 206000 |loss  -0.02 |n_ep 19129 |ep_len  290.1 |ep_rew   8.13 |raw_ep_rew  54.00 |env_step 1648000 |time 205:15 rem 791:07
iter 206500 |loss  -0.06 |n_ep 19145 |ep_len  206.4 |ep_rew   5.43 |raw_ep_rew  60.70 |env_step 1652000 |time 205:44 rem 790:36
iter 207000 |loss   0.09 |n_ep 19160 |ep_len  236.0 |ep_rew   6.39 |raw_ep_rew  66.44 |env_step 1656000 |time 206:14 rem 790:06
iter 207500 |loss   0.01 |n_ep 19177 |ep_len  255.3 |ep_rew   7.05 |raw_ep_rew  65.67 |env_step 1660000 |time 206:44 rem 789:35
iter 208000 |loss  -0.16 |n_ep 19190 |ep_len  248.7 |ep_rew   7.38 |raw_ep_rew  68.29 |env_step 1664000 |time 207:13 rem 789:04
iter 208500 |loss   0.03 |n_ep 19208 |ep_len  202.9 |ep_rew   5.54 |raw_ep_rew  69.54 |env_step 1668000 |time 207:43 rem 788:34
iter 209000 |loss  -0.02 |n_ep 19224 |ep_len  225.6 |ep_rew   6.28 |raw_ep_rew  67.82 |env_step 1672000 |time 208:13 rem 788:03
iter 209500 |loss   0.06 |n_ep 19243 |ep_len  224.9 |ep_rew   6.62 |raw_ep_rew  59.70 |env_step 1676000 |time 208:43 rem 787:32
iter 210000 |loss   0.03 |n_ep 19258 |ep_len  280.5 |ep_rew   7.75 |raw_ep_rew  60.13 |env_step 1680000 |time 209:12 rem 787:02
iter 210500 |loss  -0.08 |n_ep 19279 |ep_len  186.2 |ep_rew   5.12 |raw_ep_rew  60.41 |env_step 1684000 |time 209:42 rem 786:31
iter 211000 |loss  -0.00 |n_ep 19292 |ep_len  242.7 |ep_rew   6.72 |raw_ep_rew  63.81 |env_step 1688000 |time 210:12 rem 786:00
iter 211500 |loss   0.11 |n_ep 19305 |ep_len  298.2 |ep_rew   8.65 |raw_ep_rew  62.70 |env_step 1692000 |time 210:41 rem 785:29
iter 212000 |loss   0.02 |n_ep 19327 |ep_len  175.6 |ep_rew   4.92 |raw_ep_rew  65.82 |env_step 1696000 |time 211:11 rem 784:59
iter 212500 |loss   0.07 |n_ep 19347 |ep_len  214.5 |ep_rew   5.17 |raw_ep_rew  59.03 |env_step 1700000 |time 211:41 rem 784:28
iter 213000 |loss  -0.12 |n_ep 19365 |ep_len  216.8 |ep_rew   6.16 |raw_ep_rew  59.11 |env_step 1704000 |time 212:10 rem 783:57
iter 213500 |loss   0.02 |n_ep 19378 |ep_len  292.0 |ep_rew   8.04 |raw_ep_rew  59.99 |env_step 1708000 |time 212:40 rem 783:27
iter 214000 |loss  -0.02 |n_ep 19416 |ep_len   92.8 |ep_rew   1.78 |raw_ep_rew  45.08 |env_step 1712000 |time 213:10 rem 782:57
iter 214500 |loss   0.08 |n_ep 19434 |ep_len  193.0 |ep_rew   4.95 |raw_ep_rew  38.89 |env_step 1716000 |time 213:39 rem 782:26
iter 215000 |loss   0.03 |n_ep 19445 |ep_len  253.7 |ep_rew   6.75 |raw_ep_rew  40.37 |env_step 1720000 |time 214:09 rem 781:55
iter 215500 |loss  -0.03 |n_ep 19465 |ep_len  235.6 |ep_rew   6.66 |raw_ep_rew  48.39 |env_step 1724000 |time 214:39 rem 781:25
iter 216000 |loss  -0.09 |n_ep 19482 |ep_len  276.3 |ep_rew   7.39 |raw_ep_rew  56.19 |env_step 1728000 |time 215:08 rem 780:54
iter 216500 |loss   0.03 |n_ep 19498 |ep_len  238.9 |ep_rew   5.91 |raw_ep_rew  55.02 |env_step 1732000 |time 215:38 rem 780:23
iter 217000 |loss   0.09 |n_ep 19516 |ep_len  200.4 |ep_rew   4.81 |raw_ep_rew  51.13 |env_step 1736000 |time 216:08 rem 779:53
iter 217500 |loss   0.03 |n_ep 19533 |ep_len  201.3 |ep_rew   5.11 |raw_ep_rew  53.82 |env_step 1740000 |time 216:37 rem 779:22
iter 218000 |loss  -0.04 |n_ep 19551 |ep_len  232.1 |ep_rew   6.21 |raw_ep_rew  50.43 |env_step 1744000 |time 217:07 rem 778:52
iter 218500 |loss  -0.00 |n_ep 19571 |ep_len  210.1 |ep_rew   5.37 |raw_ep_rew  51.66 |env_step 1748000 |time 217:37 rem 778:21
iter 219000 |loss  -0.06 |n_ep 19589 |ep_len  220.7 |ep_rew   5.83 |raw_ep_rew  56.81 |env_step 1752000 |time 218:06 rem 777:50
iter 219500 |loss   0.02 |n_ep 19601 |ep_len  238.6 |ep_rew   6.17 |raw_ep_rew  55.42 |env_step 1756000 |time 218:36 rem 777:20
iter 220000 |loss  -0.18 |n_ep 19619 |ep_len  215.1 |ep_rew   5.78 |raw_ep_rew  55.50 |env_step 1760000 |time 219:06 rem 776:49
iter 220500 |loss   0.07 |n_ep 19637 |ep_len  211.5 |ep_rew   5.69 |raw_ep_rew  55.20 |env_step 1764000 |time 219:35 rem 776:18
iter 221000 |loss  -0.01 |n_ep 19665 |ep_len  165.6 |ep_rew   3.79 |raw_ep_rew  52.79 |env_step 1768000 |time 220:05 rem 775:48
iter 221500 |loss  -0.03 |n_ep 19729 |ep_len   64.5 |ep_rew   0.77 |raw_ep_rew  21.70 |env_step 1772000 |time 220:35 rem 775:18
iter 222000 |loss  -0.13 |n_ep 19795 |ep_len   68.6 |ep_rew   0.79 |raw_ep_rew  10.65 |env_step 1776000 |time 221:05 rem 774:49
iter 222500 |loss   0.12 |n_ep 19844 |ep_len   82.5 |ep_rew   1.42 |raw_ep_rew   9.06 |env_step 1780000 |time 221:35 rem 774:20
iter 223000 |loss  -0.03 |n_ep 19855 |ep_len  291.7 |ep_rew   8.04 |raw_ep_rew   9.36 |env_step 1784000 |time 222:05 rem 773:49
iter 223500 |loss  -0.02 |n_ep 19880 |ep_len  158.0 |ep_rew   3.92 |raw_ep_rew  23.46 |env_step 1788000 |time 222:35 rem 773:19
iter 224000 |loss  -0.13 |n_ep 19896 |ep_len  197.3 |ep_rew   4.97 |raw_ep_rew  30.35 |env_step 1792000 |time 223:04 rem 772:48
iter 224500 |loss   0.04 |n_ep 19916 |ep_len  210.9 |ep_rew   5.28 |raw_ep_rew  33.95 |env_step 1796000 |time 223:34 rem 772:18
iter 225000 |loss  -0.08 |n_ep 19933 |ep_len  266.6 |ep_rew   7.37 |raw_ep_rew  47.19 |env_step 1800000 |time 224:04 rem 771:47
iter 225500 |loss  -0.04 |n_ep 19951 |ep_len  199.9 |ep_rew   5.13 |raw_ep_rew  44.62 |env_step 1804000 |time 224:33 rem 771:17
iter 226000 |loss   0.06 |n_ep 19969 |ep_len  214.9 |ep_rew   5.50 |raw_ep_rew  48.78 |env_step 1808000 |time 225:03 rem 770:47
iter 226500 |loss  -0.01 |n_ep 19980 |ep_len  239.6 |ep_rew   6.46 |raw_ep_rew  47.61 |env_step 1812000 |time 225:33 rem 770:16
iter 227000 |loss   0.06 |n_ep 20000 |ep_len  193.2 |ep_rew   5.16 |raw_ep_rew  49.56 |env_step 1816000 |time 226:03 rem 769:45
iter 227500 |loss  -0.06 |n_ep 20018 |ep_len  241.8 |ep_rew   6.52 |raw_ep_rew  55.76 |env_step 1820000 |time 226:32 rem 769:15
iter 228000 |loss   0.06 |n_ep 20036 |ep_len  209.9 |ep_rew   5.88 |raw_ep_rew  51.81 |env_step 1824000 |time 227:02 rem 768:44
iter 228500 |loss   0.08 |n_ep 20051 |ep_len  242.6 |ep_rew   6.20 |raw_ep_rew  58.99 |env_step 1828000 |time 227:32 rem 768:14
iter 229000 |loss  -0.05 |n_ep 20067 |ep_len  201.8 |ep_rew   5.66 |raw_ep_rew  60.31 |env_step 1832000 |time 228:01 rem 767:43
iter 229500 |loss   0.15 |n_ep 20082 |ep_len  252.7 |ep_rew   7.44 |raw_ep_rew  59.31 |env_step 1836000 |time 228:31 rem 767:13
iter 230000 |loss   0.01 |n_ep 20096 |ep_len  282.7 |ep_rew   8.90 |raw_ep_rew  66.88 |env_step 1840000 |time 229:01 rem 766:42
iter 230500 |loss  -0.10 |n_ep 20115 |ep_len  252.7 |ep_rew   9.22 |raw_ep_rew  94.19 |env_step 1844000 |time 229:30 rem 766:12
iter 231000 |loss   0.06 |n_ep 20126 |ep_len  193.5 |ep_rew   6.24 |raw_ep_rew  90.77 |env_step 1848000 |time 230:00 rem 765:41
iter 231500 |loss   0.11 |n_ep 20147 |ep_len  208.7 |ep_rew   6.53 |raw_ep_rew  89.45 |env_step 1852000 |time 230:30 rem 765:10
iter 232000 |loss   0.03 |n_ep 20159 |ep_len  261.8 |ep_rew   6.95 |raw_ep_rew  86.14 |env_step 1856000 |time 230:59 rem 764:40
iter 232500 |loss   0.02 |n_ep 20176 |ep_len  209.2 |ep_rew   5.78 |raw_ep_rew  82.90 |env_step 1860000 |time 231:29 rem 764:09
iter 233000 |loss   0.01 |n_ep 20193 |ep_len  237.0 |ep_rew   6.61 |raw_ep_rew  78.35 |env_step 1864000 |time 231:59 rem 763:39
iter 233500 |loss  -0.04 |n_ep 20210 |ep_len  256.7 |ep_rew   7.00 |raw_ep_rew  76.50 |env_step 1868000 |time 232:28 rem 763:08
iter 234000 |loss   0.14 |n_ep 20224 |ep_len  221.4 |ep_rew   6.65 |raw_ep_rew  88.33 |env_step 1872000 |time 232:58 rem 762:38
iter 234500 |loss  -0.05 |n_ep 20247 |ep_len  202.3 |ep_rew   5.11 |raw_ep_rew  84.32 |env_step 1876000 |time 233:28 rem 762:07
iter 235000 |loss   0.04 |n_ep 20267 |ep_len  178.5 |ep_rew   4.58 |raw_ep_rew  68.49 |env_step 1880000 |time 233:57 rem 761:37
iter 235500 |loss  -0.10 |n_ep 20281 |ep_len  286.7 |ep_rew   7.72 |raw_ep_rew  64.62 |env_step 1884000 |time 234:27 rem 761:06
iter 236000 |loss  -0.05 |n_ep 20299 |ep_len  246.3 |ep_rew   6.72 |raw_ep_rew  63.60 |env_step 1888000 |time 234:57 rem 760:36
iter 236500 |loss   0.01 |n_ep 20315 |ep_len  255.4 |ep_rew   6.54 |raw_ep_rew  61.48 |env_step 1892000 |time 235:26 rem 760:06
iter 237000 |loss  -0.05 |n_ep 20329 |ep_len  271.2 |ep_rew   6.87 |raw_ep_rew  58.92 |env_step 1896000 |time 235:56 rem 759:35
iter 237500 |loss  -0.01 |n_ep 20343 |ep_len  284.7 |ep_rew   7.76 |raw_ep_rew  63.19 |env_step 1900000 |time 236:26 rem 759:04
iter 238000 |loss  -0.06 |n_ep 20359 |ep_len  254.5 |ep_rew   6.84 |raw_ep_rew  65.60 |env_step 1904000 |time 236:55 rem 758:34
iter 238500 |loss  -0.04 |n_ep 20378 |ep_len  216.1 |ep_rew   6.09 |raw_ep_rew  61.63 |env_step 1908000 |time 237:25 rem 758:03
iter 239000 |loss   0.08 |n_ep 20395 |ep_len  201.5 |ep_rew   5.27 |raw_ep_rew  60.46 |env_step 1912000 |time 237:55 rem 757:33
iter 239500 |loss  -0.02 |n_ep 20416 |ep_len  192.5 |ep_rew   5.40 |raw_ep_rew  55.82 |env_step 1916000 |time 238:24 rem 757:02
iter 240000 |loss   0.01 |n_ep 20430 |ep_len  206.9 |ep_rew   5.25 |raw_ep_rew  59.77 |env_step 1920000 |time 238:54 rem 756:32
iter 240500 |loss  -0.06 |n_ep 20455 |ep_len  180.3 |ep_rew   4.80 |raw_ep_rew  54.30 |env_step 1924000 |time 239:24 rem 756:02
iter 241000 |loss   0.03 |n_ep 20468 |ep_len  174.6 |ep_rew   4.98 |raw_ep_rew  56.24 |env_step 1928000 |time 239:53 rem 755:31
iter 241500 |loss   0.01 |n_ep 20481 |ep_len  333.2 |ep_rew   9.57 |raw_ep_rew  57.29 |env_step 1932000 |time 240:23 rem 755:01
iter 242000 |loss  -0.03 |n_ep 20499 |ep_len  234.0 |ep_rew   6.64 |raw_ep_rew  64.76 |env_step 1936000 |time 240:53 rem 754:30
iter 242500 |loss  -0.06 |n_ep 20516 |ep_len  236.7 |ep_rew   6.56 |raw_ep_rew  68.65 |env_step 1940000 |time 241:22 rem 754:00
iter 243000 |loss   0.02 |n_ep 20526 |ep_len  347.6 |ep_rew   9.95 |raw_ep_rew  70.95 |env_step 1944000 |time 241:52 rem 753:29
iter 243500 |loss   0.04 |n_ep 20541 |ep_len  315.7 |ep_rew  10.48 |raw_ep_rew  75.85 |env_step 1948000 |time 242:22 rem 752:59
iter 244000 |loss   0.04 |n_ep 20556 |ep_len  223.9 |ep_rew   7.49 |raw_ep_rew  91.53 |env_step 1952000 |time 242:51 rem 752:28
iter 244500 |loss  -0.01 |n_ep 20567 |ep_len  365.3 |ep_rew  10.88 |raw_ep_rew  88.48 |env_step 1956000 |time 243:21 rem 751:58
iter 245000 |loss   0.02 |n_ep 20582 |ep_len  234.1 |ep_rew   7.53 |raw_ep_rew  98.05 |env_step 1960000 |time 243:51 rem 751:27
iter 245500 |loss   0.03 |n_ep 20596 |ep_len  250.7 |ep_rew   8.76 |raw_ep_rew 117.50 |env_step 1964000 |time 244:20 rem 750:57
iter 246000 |loss  -0.07 |n_ep 20613 |ep_len  209.8 |ep_rew   6.40 |raw_ep_rew 100.05 |env_step 1968000 |time 244:50 rem 750:26
iter 246500 |loss  -0.01 |n_ep 20630 |ep_len  243.0 |ep_rew   7.23 |raw_ep_rew  98.42 |env_step 1972000 |time 245:20 rem 749:56
iter 247000 |loss  -0.06 |n_ep 20643 |ep_len  320.7 |ep_rew   9.32 |raw_ep_rew 108.96 |env_step 1976000 |time 245:49 rem 749:25
iter 247500 |loss   0.10 |n_ep 20660 |ep_len  214.2 |ep_rew   6.34 |raw_ep_rew  86.46 |env_step 1980000 |time 246:19 rem 748:55
iter 248000 |loss  -0.02 |n_ep 20674 |ep_len  327.2 |ep_rew  10.36 |raw_ep_rew  91.95 |env_step 1984000 |time 246:49 rem 748:25
iter 248500 |loss   0.04 |n_ep 20690 |ep_len  239.4 |ep_rew   8.09 |raw_ep_rew 106.58 |env_step 1988000 |time 247:18 rem 747:54
iter 249000 |loss   0.12 |n_ep 20704 |ep_len  264.5 |ep_rew   7.94 |raw_ep_rew 100.58 |env_step 1992000 |time 247:48 rem 747:24
iter 249500 |loss   0.01 |n_ep 20720 |ep_len  247.7 |ep_rew   7.27 |raw_ep_rew  98.19 |env_step 1996000 |time 248:18 rem 746:53
iter 250000 |loss   0.01 |n_ep 20737 |ep_len  196.2 |ep_rew   6.54 |raw_ep_rew  94.80 |env_step 2000000 |time 248:47 rem 746:23
save checkpoint to breakout_a2c/250000.pth
iter 250500 |loss  -0.01 |n_ep 20748 |ep_len  335.0 |ep_rew   9.99 |raw_ep_rew  94.80 |env_step 2004000 |time 249:17 rem 745:52
iter 251000 |loss   0.16 |n_ep 20762 |ep_len  293.5 |ep_rew   9.05 |raw_ep_rew  97.95 |env_step 2008000 |time 249:46 rem 745:21
iter 251500 |loss  -0.13 |n_ep 20780 |ep_len  275.4 |ep_rew   9.42 |raw_ep_rew 105.81 |env_step 2012000 |time 250:16 rem 744:51
iter 252000 |loss   0.01 |n_ep 20793 |ep_len  254.9 |ep_rew   7.46 |raw_ep_rew 103.33 |env_step 2016000 |time 250:46 rem 744:20
iter 252500 |loss   0.06 |n_ep 20814 |ep_len  248.8 |ep_rew   7.57 |raw_ep_rew  89.46 |env_step 2020000 |time 251:15 rem 743:49
iter 253000 |loss  -0.04 |n_ep 20827 |ep_len  267.0 |ep_rew   9.19 |raw_ep_rew 103.02 |env_step 2024000 |time 251:45 rem 743:19
iter 253500 |loss   0.01 |n_ep 20844 |ep_len  233.1 |ep_rew   6.76 |raw_ep_rew  97.08 |env_step 2028000 |time 252:14 rem 742:48
iter 254000 |loss  -0.01 |n_ep 20861 |ep_len  239.5 |ep_rew   6.35 |raw_ep_rew  88.25 |env_step 2032000 |time 252:44 rem 742:17
iter 254500 |loss   0.12 |n_ep 20871 |ep_len  221.5 |ep_rew   6.00 |raw_ep_rew  81.12 |env_step 2036000 |time 253:13 rem 741:47
iter 255000 |loss   0.04 |n_ep 20892 |ep_len  243.6 |ep_rew   8.99 |raw_ep_rew  86.37 |env_step 2040000 |time 253:43 rem 741:16
iter 255500 |loss  -0.02 |n_ep 20907 |ep_len  275.1 |ep_rew   8.72 |raw_ep_rew 102.00 |env_step 2044000 |time 254:13 rem 740:45
iter 256000 |loss  -0.02 |n_ep 20928 |ep_len  203.5 |ep_rew   6.75 |raw_ep_rew  93.95 |env_step 2048000 |time 254:42 rem 740:15
iter 256500 |loss   0.04 |n_ep 20942 |ep_len  231.7 |ep_rew   6.58 |raw_ep_rew  85.93 |env_step 2052000 |time 255:12 rem 739:44
iter 257000 |loss   0.02 |n_ep 20951 |ep_len  286.4 |ep_rew   8.10 |raw_ep_rew  79.08 |env_step 2056000 |time 255:41 rem 739:13
iter 257500 |loss  -0.04 |n_ep 20969 |ep_len  217.7 |ep_rew   6.69 |raw_ep_rew  82.61 |env_step 2060000 |time 256:11 rem 738:42
iter 258000 |loss   0.06 |n_ep 20984 |ep_len  229.2 |ep_rew   6.76 |raw_ep_rew  88.57 |env_step 2064000 |time 256:40 rem 738:12
iter 258500 |loss  -0.09 |n_ep 21001 |ep_len  261.9 |ep_rew   7.65 |raw_ep_rew  80.89 |env_step 2068000 |time 257:10 rem 737:41
iter 259000 |loss   0.02 |n_ep 21016 |ep_len  249.7 |ep_rew   6.82 |raw_ep_rew  77.49 |env_step 2072000 |time 257:39 rem 737:10
iter 259500 |loss  -0.02 |n_ep 21030 |ep_len  260.3 |ep_rew   7.94 |raw_ep_rew  73.48 |env_step 2076000 |time 258:09 rem 736:40
iter 260000 |loss  -0.06 |n_ep 21049 |ep_len  258.2 |ep_rew   8.70 |raw_ep_rew  92.05 |env_step 2080000 |time 258:39 rem 736:09
iter 260500 |loss   0.01 |n_ep 21066 |ep_len  187.9 |ep_rew   5.14 |raw_ep_rew  84.08 |env_step 2084000 |time 259:08 rem 735:39
iter 261000 |loss   0.03 |n_ep 21080 |ep_len  325.6 |ep_rew   9.00 |raw_ep_rew  79.87 |env_step 2088000 |time 259:38 rem 735:08
iter 261500 |loss  -0.00 |n_ep 21094 |ep_len  263.7 |ep_rew   7.26 |raw_ep_rew  76.30 |env_step 2092000 |time 260:07 rem 734:37
iter 262000 |loss  -0.01 |n_ep 21111 |ep_len  263.3 |ep_rew   7.35 |raw_ep_rew  74.72 |env_step 2096000 |time 260:37 rem 734:07
iter 262500 |loss  -0.02 |n_ep 21127 |ep_len  235.9 |ep_rew   6.33 |raw_ep_rew  71.54 |env_step 2100000 |time 261:06 rem 733:36
iter 263000 |loss  -0.05 |n_ep 21146 |ep_len  261.6 |ep_rew   7.58 |raw_ep_rew  65.92 |env_step 2104000 |time 261:36 rem 733:06
iter 263500 |loss   0.03 |n_ep 21161 |ep_len  202.1 |ep_rew   5.81 |raw_ep_rew  68.15 |env_step 2108000 |time 262:06 rem 732:35
iter 264000 |loss   0.01 |n_ep 21176 |ep_len  256.5 |ep_rew   8.56 |raw_ep_rew  74.49 |env_step 2112000 |time 262:35 rem 732:04
iter 264500 |loss  -0.03 |n_ep 21187 |ep_len  272.5 |ep_rew   9.24 |raw_ep_rew  93.48 |env_step 2116000 |time 263:05 rem 731:33
iter 265000 |loss  -0.02 |n_ep 21208 |ep_len  232.0 |ep_rew   7.70 |raw_ep_rew 109.54 |env_step 2120000 |time 263:34 rem 731:03
iter 265500 |loss   0.08 |n_ep 21220 |ep_len  248.6 |ep_rew   7.25 |raw_ep_rew 104.49 |env_step 2124000 |time 264:04 rem 730:32
iter 266000 |loss   0.11 |n_ep 21242 |ep_len  190.0 |ep_rew   5.13 |raw_ep_rew  88.15 |env_step 2128000 |time 264:33 rem 730:02
iter 266500 |loss   0.03 |n_ep 21257 |ep_len  251.7 |ep_rew   7.33 |raw_ep_rew  81.47 |env_step 2132000 |time 265:03 rem 729:31
iter 267000 |loss   0.04 |n_ep 21270 |ep_len  259.0 |ep_rew   8.80 |raw_ep_rew  90.58 |env_step 2136000 |time 265:32 rem 729:00
iter 267500 |loss  -0.00 |n_ep 21288 |ep_len  196.6 |ep_rew   5.93 |raw_ep_rew  92.50 |env_step 2140000 |time 266:02 rem 728:30
iter 268000 |loss  -0.04 |n_ep 21303 |ep_len  306.7 |ep_rew   9.84 |raw_ep_rew  92.43 |env_step 2144000 |time 266:32 rem 727:59
iter 268500 |loss   0.31 |n_ep 21314 |ep_len  235.5 |ep_rew   7.67 |raw_ep_rew  94.17 |env_step 2148000 |time 267:01 rem 727:28
iter 269000 |loss  -0.02 |n_ep 21334 |ep_len  265.8 |ep_rew   8.71 |raw_ep_rew 126.07 |env_step 2152000 |time 267:31 rem 726:58
iter 269500 |loss  -0.04 |n_ep 21347 |ep_len  276.1 |ep_rew   7.93 |raw_ep_rew 114.53 |env_step 2156000 |time 268:00 rem 726:27
iter 270000 |loss   0.01 |n_ep 21362 |ep_len  269.1 |ep_rew   7.40 |raw_ep_rew 105.50 |env_step 2160000 |time 268:30 rem 725:56
iter 270500 |loss  -0.03 |n_ep 21454 |ep_len   28.7 |ep_rew  -0.27 |raw_ep_rew  30.44 |env_step 2164000 |time 269:00 rem 725:27
iter 271000 |loss  -0.04 |n_ep 21569 |ep_len   27.5 |ep_rew  -0.32 |raw_ep_rew   4.06 |env_step 2168000 |time 269:30 rem 724:58
iter 271500 |loss   0.09 |n_ep 21675 |ep_len   36.2 |ep_rew  -0.07 |raw_ep_rew   1.91 |env_step 2172000 |time 270:00 rem 724:28
iter 272000 |loss   0.08 |n_ep 21794 |ep_len   29.5 |ep_rew  -0.24 |raw_ep_rew   1.41 |env_step 2176000 |time 270:30 rem 724:00
iter 272500 |loss   0.07 |n_ep 21911 |ep_len   29.3 |ep_rew  -0.23 |raw_ep_rew   1.26 |env_step 2180000 |time 271:00 rem 723:30
iter 273000 |loss  -0.17 |n_ep 22022 |ep_len   41.8 |ep_rew   0.10 |raw_ep_rew   1.43 |env_step 2184000 |time 271:30 rem 723:01
iter 273500 |loss   0.06 |n_ep 22154 |ep_len   39.4 |ep_rew  -0.02 |raw_ep_rew   0.74 |env_step 2188000 |time 272:00 rem 722:32
iter 274000 |loss   0.08 |n_ep 22278 |ep_len   35.2 |ep_rew  -0.14 |raw_ep_rew   0.99 |env_step 2192000 |time 272:30 rem 722:03
iter 274500 |loss  -0.07 |n_ep 22388 |ep_len   35.7 |ep_rew  -0.14 |raw_ep_rew   1.34 |env_step 2196000 |time 273:00 rem 721:34
iter 275000 |loss   0.10 |n_ep 22513 |ep_len   32.8 |ep_rew  -0.17 |raw_ep_rew   0.93 |env_step 2200000 |time 273:31 rem 721:05
iter 275500 |loss   0.00 |n_ep 22615 |ep_len   38.5 |ep_rew   0.01 |raw_ep_rew   1.49 |env_step 2204000 |time 274:01 rem 720:36
iter 276000 |loss   0.10 |n_ep 22733 |ep_len   29.0 |ep_rew  -0.28 |raw_ep_rew   1.43 |env_step 2208000 |time 274:31 rem 720:07
iter 276500 |loss  -0.07 |n_ep 22846 |ep_len   36.1 |ep_rew  -0.08 |raw_ep_rew   1.56 |env_step 2212000 |time 275:01 rem 719:37
iter 277000 |loss   0.16 |n_ep 22959 |ep_len   38.5 |ep_rew  -0.02 |raw_ep_rew   1.52 |env_step 2216000 |time 275:31 rem 719:08
iter 277500 |loss   0.04 |n_ep 23044 |ep_len   65.7 |ep_rew   0.75 |raw_ep_rew   2.34 |env_step 2220000 |time 276:01 rem 718:38
iter 278000 |loss   0.07 |n_ep 23123 |ep_len   51.7 |ep_rew   0.54 |raw_ep_rew   6.18 |env_step 2224000 |time 276:31 rem 718:09
iter 278500 |loss  -0.05 |n_ep 23205 |ep_len   47.4 |ep_rew   0.39 |raw_ep_rew   6.68 |env_step 2228000 |time 277:01 rem 717:39
iter 279000 |loss   0.07 |n_ep 23284 |ep_len   45.8 |ep_rew   0.31 |raw_ep_rew   8.00 |env_step 2232000 |time 277:31 rem 717:10
iter 279500 |loss  -0.10 |n_ep 23348 |ep_len   65.0 |ep_rew   0.82 |raw_ep_rew   7.73 |env_step 2236000 |time 278:01 rem 716:40
iter 280000 |loss  -0.07 |n_ep 23425 |ep_len   45.3 |ep_rew   0.21 |raw_ep_rew   7.40 |env_step 2240000 |time 278:30 rem 716:11
iter 280500 |loss   0.15 |n_ep 23476 |ep_len   78.7 |ep_rew   1.14 |raw_ep_rew   8.21 |env_step 2244000 |time 279:00 rem 715:41
iter 281000 |loss  -0.00 |n_ep 23498 |ep_len  111.2 |ep_rew   2.33 |raw_ep_rew  11.52 |env_step 2248000 |time 279:30 rem 715:10
iter 281500 |loss   0.05 |n_ep 23517 |ep_len  237.5 |ep_rew   6.39 |raw_ep_rew  16.65 |env_step 2252000 |time 279:59 rem 714:40
iter 282000 |loss   0.11 |n_ep 23536 |ep_len  200.8 |ep_rew   7.32 |raw_ep_rew  28.27 |env_step 2256000 |time 280:29 rem 714:09
